0.0,0.0,36.0
-0.023898049807905098,-5.999849720429296,46.21672450563451
-0.04789333893913146,-11.999797796485016,54.552589966663945
-0.07189053346179604,-17.999748208335884,61.77365820629185
-0.09589164137134301,-23.999702144256045,68.23477940069672
-0.11989537979323324,-29.999657987399775,74.13491525602576
-0.14389903503979296,-35.99961324239512,79.59890776755543
-0.1679006550976643,-41.99956641237917,84.71119337205913
-0.19190003685547374,-47.99951763398173,89.53203992551657
-0.21589831913686222,-53.99946811001876,94.1062482459915
-0.23989691328343377,-59.99941909500432,98.46819697788173
-0.2638966216811804,-65.9993711737422,102.6449503237335
-0.2878973761601665,-71.99932413841391,106.6582672016758
-0.31189852966450654,-77.99927733078337,110.5259522920627
-0.33589936185233116,-83.99923011495808,114.26279464613062
-0.359899467616762,-89.99918219543488,117.88123791213165
-0.3838988721038761,-95.99913367175729,121.3918703129485
-0.40789790426496153,-101.99908488739366,124.80379027798226
-0.4318969656991844,-107.99903620915491,128.124884282091
-0.45589633428072274,-113.99898786013397,131.36204140888628
-0.479896079720474,-119.99893986416885,134.52132144592974
-0.5038960931368905,-125.99889209156498,137.60808826311322
-0.5278961827704179,-131.99884435555308,140.6271168461612
-0.5518961756223598,-137.99879650393135,143.58268006016445
-0.5758959817462324,-143.99874847008832,146.47861962907714
-0.5998956067523588,-149.9987002752227,149.31840469605808
-0.6238951229746196,-155.99865199520667,152.10518052167
-0.6478946222228406,-161.99860371470677,154.84180928291497
-0.6718941725408089,-167.99855548860637,157.5309044921912
-0.6958937924827667,-173.99850732135445,160.1748602200946
-0.7198934451567431,-179.99845916427338,162.77587605160676
-0.7438930453602202,-185.99841092309632,165.33597851165524
-0.7678924686377955,-191.99836246454095,167.5285299848039
-0.7918915506195751,-197.99831361076124,165.0024499178262
-0.8158900665733346,-203.99826411196804,162.4370914831901
-0.8398876822050867,-209.99821358790115,159.83056354838115
-0.8638838650221524,-215.99816142594509,157.1808182602854
-0.88787773902632,-221.99810661549893,154.48563229579295
-0.9118678521229711,-227.99804748256744,151.74258515636782
-0.9358518026107837,-233.99798126215217,148.94903393353425
-0.9598256705259127,-239.99790340312006,146.10208384743657
-0.9837823330765746,-245.99780638045107,143.19855373537303
-1.007715822533003,-251.99767885655262,140.23493488545262
-1.0315879631201814,-257.997493454192,137.20734772558296
-1.0554277192296564,-263.99725086869483,134.1114596186833
-1.0790864529157282,-269.99679669137237,130.9425089692431
-1.102587529825807,-275.99623853280815,127.69499736981618
-1.1257830164084004,-281.99519098649097,124.3629877884312
-1.1484008588311068,-287.9935592441223,120.93955186668866
-1.1701491637901094,-293.99097940196003,117.41691046463598
-1.1904982034575553,-299.9867243531884,113.78629854029298
-1.2084998335970505,-305.97973759033067,110.03770307134285
-1.222628439962176,-311.968339053891,106.15973605382631
-1.2304321928740152,-317.9497039756469,102.13959935928779
-1.227885289766816,-323.9191559142693,97.96312780736979
-1.2083516761246453,-329.8690494673134,93.61508865211444
-1.1609328438941375,-335.7868786830717,89.08008832661825
-1.0677639887230328,-341.6521312060501,84.3446690149676
-0.8995560653136132,-347.4311385441577,79.40163422658618
-0.6082664793981816,-353.0686569088855,74.25842771912026
-0.11507837636978054,-358.47406765632877,68.95225324272974
0.7093069464383488,-363.4987321624813,63.5732271886449
2.0769911775803838,-367.8988326728218,58.279232407734014
4.335899241915425,-371.2744123858873,53.177386415227545
8.055267191310643,-373.34211915743293,113.9745157193933
12.664947698300713,-374.61253143825667,223.56832689345597
17.8173714175651,-375.3969019527711,221.9305000013148
23.300656549439708,-375.8849737407961,220.18731083949913
28.985638613205026,-376.1924173848257,218.3698499279911
34.79357829826789,-376.38974829551506,216.49898526353311
40.6764753747759,-376.51995421035963,214.58798504385777
46.605067935530165,-376.60924089680867,212.64502402782406
52.56151698493461,-376.6735831363075,210.67499786648543
58.53494724284878,-376.7227187328741,208.68072790321318
64.51872892434487,-376.76258363555706,206.663732115653
70.50882062387647,-376.79679649797845,204.62470929849277
76.50275894663463,-376.82756356149,202.56383990091066
82.49904240960345,-376.8562300861757,200.48097155936327
88.49675577411348,-376.88361635580463,198.3757327219584
94.49534104076734,-376.9102224551071,196.24760160338897
100.49445791110816,-376.93635313974903,194.09594742279378
106.49389880148064,-376.9621940395383,191.92005442415
112.4935370882419,-376.98785819036823,189.71913515868636
118.49329557262841,-377.01341444378096,187.49233701011872
124.4931272391931,-377.03890478796797,185.2387443908874
130.49300349276555,-377.06435488006144,182.95737807289066
136.49290695590943,-377.0897804302175,180.64719251724344
142.49282705896175,-377.1151910637125,178.30707169570715
148.4927573474816,-377.1405926608499,175.93582366430743
154.49269384757537,-377.1659887840023,173.5321740018549
160.4926340797063,-377.1913815572445,171.09475812743725
166.49257646407273,-377.2167722133172,168.62211243934334
172.49251995542366,-377.2421614317302,166.1126641596062
178.49246380493696,-377.2675495386521,163.56471971490018
184.4924073839024,-377.29293660867637,160.97645143037596
190.49235002500765,-377.3183224900741,158.34588225407649
196.4922908453922,-377.34370676146955,155.67086816222158
202.49222851265355,-377.3690886140416,152.94907781612673
208.49216090016353,-377.39446663550933,150.17796894569713
214.49208454850907,-377.4198384464068,147.35476081774624
220.49199379918457,-377.4452001000138,144.4764020050453
226.49187938293403,-377.47054509597945,141.53953249953224
232.49172610782233,-377.49586275949713,138.54043900751995
238.49150906688664,-377.5211355875255,135.4750020269647
244.49118741645506,-377.54633469611395,132.33863304653767
250.49069416056022,-377.5714143162367,129.12619995064702
256.4899194409481,-377.5962905950716,125.83193852859581
262.48868292131044,-377.62085803774306,122.44934799200523
268.48668910495263,-377.6448622595157,118.97106889233706
274.4834526799451,-377.6680297389915,115.38874324497851
280.47817824011616,-377.68974214164956,111.69286004222555
286.46956049367,-377.7090994831064,107.87259657142026
292.4554584321253,-377.72461295600925,103.9156800741595
298.43235990583906,-377.73380060066705,99.80832315159695
304.3945038595074,-377.7326040271684,95.53534005806326
310.33243961556633,-377.7143831885614,91.08065810239287
316.23066450174576,-377.66824190447505,86.42863836453539
322.06374822056256,-377.57629661752793,81.56700536150346
327.78997512858024,-377.4092100843226,76.49289763056399
333.34091536049914,-377.1188624751624,71.22478077586719
338.60431741295884,-376.62632162728045,65.82456804386295
343.3960452365931,-375.8021072665725,60.43327074185996
347.4140442048105,-374.43381918747554,55.298624587249726
350.1628274804788,-372.17303754457055,50.59316941916966
351.8478749554673,-368.4525277159594,129.70226077458338
352.8844565458228,-363.8421500661408,225.40341985827413
353.525725684134,-358.68929860992864,223.7850253168012
353.92600768297626,-353.2057490189726,222.05854628280676
354.17938107476226,-347.5206021602924,220.25732076809484
354.34319724755693,-341.71255925515305,218.40292575517606
354.45241828615,-335.8295973560125,216.5088482754577
354.52835748807234,-329.90096381535005,214.58332787030471
354.58400768851305,-323.94448822798915,212.63128091469395
354.6272894726618,-317.97103981005637,210.65554085458834
354.6630313239739,-311.9872446157435,208.65763973881832
354.6941767441194,-305.9971419682743,206.63829488990112
354.7225201264886,-300.0031942554272,204.59770979512584
354.74915535372276,-294.0069025403121,202.53575914260466
354.77474926898986,-288.00918186579827,200.45210198932125
354.79970838778206,-282.01059005069175,198.34625045185214
354.8242805271735,-276.01146716050454,196.2176108774776
354.8486167597162,-270.0120205196355,194.06550795678632
354.87280918099236,-264.01237652706766,191.88919821345002
354.89691393325944,-258.0126122404264,189.68787681832143
354.92096524121956,-252.0127746314371,187.46068013763704
354.94498396858813,-246.01289232811317,185.20668547491377
354.96898283427646,-240.01298277663165,182.92490887781523
354.99296959208954,-234.01305660940181,180.61430151541884
355.0169489689626,-228.01312030818778,178.27374490157607
355.0409238464773,-222.01317782666794,175.90204509283896
355.0648959811776,-216.01323157829538,173.49792589144457
355.0888664437674,-210.01328303755443,171.0600210143489
355.11283588691253,-204.0133331061996,168.58686513519245
355.1368047085004,-198.01338233695054,166.07688365885545
355.16077315112693,-192.0134310709385,163.52838104203238
355.1847413626975,-186.01347952317593,160.93952742351308
355.2087094333354,-180.01352783705877,158.30834327062055
355.23267741787225,-174.01357612111022,155.63268167947675
355.2566453495576,-168.01362447682442,152.91020788182948
355.280613248401,-162.01367302440576,150.13837540436765
355.3045811262134,-156.01372193283223,147.31439819037047
355.32854898958107,-150.01377146186255,144.43521781827016
355.35251684151325,-144.01382202663672,141.49746472372092
355.3764846821784,-138.0138743011548,138.4974120322784
355.400452508927,-132.0139293865849,135.430920212369
355.4244203156164,-126.01398908650174,132.29337022516899
355.4483880910722,-120.01405635783787,129.07958212477257
355.4723558163027,-114.01413605023463,125.783715068529
355.49632345975976,-108.01423611857585,122.3991433141224
355.52029096945813,-102.01436961180013,118.91830082515622
355.54425825998186,-96.01455793517749,115.3324842988149
355.56822519112643,-90.01483620162335,111.63160032025219
355.5921915328428,-84.01526200989453,107.80383621005817
355.6161569077209,-78.01592984423498,103.83522474126795
355.6401206966351,-72.01699469539952,99.70905814083821
355.6640818839638,-66.0187108083197,95.40508283613482
355.68803880368716,-60.021495243330236,90.898366062831
355.7119887228849,-54.026032141258526,86.15765445728616
355.73592715850833,-48.033443758643685,81.14291314837597
355.75984675661863,-42.04557103188419,75.80147415397579
355.78373545390133,-36.0654338113469,70.06166992827548
355.807573461836,-30.097985823963498,63.82153405534051
355.83132831956505,-24.151353104963576,56.92673349174364
355.8549467786779,-18.23886550667942,49.12125932774768
355.8783414911084,-12.38238916162552,39.91221477023426
355.901369172119,-6.617793015623771,28.034532068247884
355.9236947791165,-1.0040160642570282,0
